days,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Caribbean Netherlands,Bosnia,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cabo Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,DRC,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Estonia,Swaziland,Ethiopia,Faroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Channel Islands,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libyan Arab Jamahiriya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Macedonia,Norway,Oman,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,S. Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,UAE,UK,USA,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
3/23/23,16530753,3071592,15267442,157021,24851169,24604,136512,115204110,2153341,174514,63681652,20451645,13857111,366319,3476633,356531325,381675,19287182,29629635,502307,4232541,132042,2011426,14690530,35845,1924950,3171667,486436436,41453,1291480,4610294,6674010,35908,46806344,4382743,96956502,859940,151548,2645163,6613405,62688847,3491077000,90369899,835021,833210,40854,12963744,25263932,5361101,43815914,256029,1798610,18621671,14462841,15061363,389612,67647,16261399,39566640,108962495,11289175,488738,2110762,842925,53794905,103894,4407,1554294,13207327,154388441,502907,572672,1444492,2930677,192184525,22384226,132810,22116987,79738,90686,20289536,178525,10643325,594502,960133,592623,17255464,20732562,16701238,805469,2206502054,444303130,155146208,19557364,11114220,189994,18646762,143831627,1520675,383166164,266953,10057975,20918681,23639597,219980,8259271,3440066,11111066,2895716,5814699,1339097,4460668,3739158,74311,4545202,1374524,1799910,2775453,7450003,72599069,951652,5451593,1380662,4068530,2614584,223158993,2284829,65140,5492919,679171,4619,55386428,29502836,64549994,986130,32157,61191028,36104942,480303,11995784,15280488,7339299,116606863,4923,1862732,12145560,7086050,334662444,3748571,8802869,730180,9618924,88532479,170690206,117,57942856,28160485,7608317,16827486,186540172,26106436,7892,64297,122977,73431,453644,69338,258260,68151269,2930235,8534688,224268,7502721,14727569,66759,5754313,2996643,625956,9250583,38665353,129647782,3217213,105706118,40116590,20711250,505699,25848197,16935029,5056395,67557903,18871161,39392419,142635014,2013602,3400001,5374,202978,1580898,13245586,152543341,13040514,73907,26783,26395438,31668577,24922054,151248820,674283757,8840425,75668556,366638,37860994,265996024,18058,1259795,12792112,12222754
3/24/23,16546018,3071859,15267442,157023,24862559,24604,136512,115205528,2153341,174527,63681652,20451939,13857111,366328,3476633,356642989,381676,19287182,29629817,502307,4232541,132042,2011426,14690530,35845,1924950,3171667,486436436,41453,1291495,4610360,6674010,35943,46751262,4395603,96956502,859940,151561,2652507,6723133,62688847,3491077000,90377791,835021,833210,40854,12970974,25263932,5361125,43826027,256029,1798610,18621870,14547481,15061363,389686,67647,16262387,39567396,109238401,11289175,488738,2110803,843213,53799529,103894,4407,1554304,13207580,154391783,502914,572672,1444492,2930677,192187754,22384226,132810,22117194,79738,90686,20292536,178525,10643535,594508,960133,593915,17258891,20733962,16701238,805469,2206508895,444303130,155148593,19557364,11114277,189994,18646776,143832731,1520786,383214338,266953,10057975,20918681,23648909,219980,8259291,3440650,11111066,2895716,5814699,1339097,4460668,3739158,74311,4545241,1374545,1799995,2780771,7458553,72599812,951654,5471102,1380670,4068530,2614598,223158993,2284932,65140,5492919,679171,4619,55386597,29502836,64549994,986358,32157,61201515,36104942,480320,11996237,15282632,7339299,116606863,4923,1862732,12145560,7086050,334674074,3748571,8805023,730539,9619449,88555947,170690206,117,57944401,28160764,7608345,16827486,186580765,26106436,7892,64297,122977,73432,453646,69338,258612,68169275,2930267,8534688,224310,7525714,14727569,66768,5754313,2996643,625956,9256664,38670199,129647782,3218247,105712138,40116590,20857786,505699,25856798,16935315,5057693,67577192,18871161,39392419,142635014,2013680,3400123,5374,202987,1580898,13245677,152543341,13040514,73907,26783,26397356,31668577,24922054,151248820,674348833,8840708,75675802,366638,37860994,266000074,18058,1260591,12792112,12222754
3/25/23,16555336,3072121,15267442,157025,24873220,24604,136512,115207401,2153341,174533,63681652,20452392,13857111,366337,3476633,356754653,381677,19287182,29629872,502307,4232541,132042,2011426,14690530,35845,1924950,3171667,486436436,41453,1291510,4610415,6674010,35979,46759250,4408463,96956502,859940,151574,2659851,6854789,62688847,3491077000,90385683,835021,833210,40854,12978204,25263932,5361147,43826719,256029,1798610,18621896,14639363,15061389,389753,67647,16263415,39568152,109544117,11289175,488738,2110819,843479,53804153,103894,4407,1554315,13207815,154393006,502921,572672,1444492,2930677,192188843,22384226,132810,22117224,79738,90686,20295536,178525,10643740,594511,960133,595207,17262318,20735026,16701238,805469,2206518662,444303130,155150978,19557364,11114391,189994,18646886,143833174,1520875,383271561,266953,10057975,20918681,23658221,219980,8259310,3440763,11111066,2895716,5814699,1339097,4460668,3739158,74311,4545265,1374547,1800087,2785914,7466057,72600204,951655,5490199,1380678,4068530,2614612,223158993,2285029,65140,5492919,679171,4619,55386747,29502836,64549994,986581,32157,61213607,36104942,480336,11996565,15284776,7339299,116606863,4923,1862732,12145560,7086050,334685099,3748571,8807177,730873,9619974,88576051,170690206,117,57944860,28161370,7608372,16827486,186618415,26106436,7892,64297,122977,73433,453648,69338,258964,68187281,2930299,8534688,224344,7547732,14727569,66777,5754313,2996643,625956,9262745,38674987,129647782,3219281,105718158,40116590,21004322,505699,25865454,16935458,5058991,67592163,18871161,39392419,142635014,2013765,3400265,5374,202996,1580898,13245779,152543341,13040514,73907,26783,26399274,31668577,24922054,151248820,674374334,8840919,75683048,366638,37860994,266004124,18058,1261527,12792112,12222754
3/26/23,16498498,3072377,15267442,157027,24867841,24604,136512,115208209,2153341,174539,63681652,20452843,13857111,366346,3476633,356866317,381678,19287182,29629880,502307,4232541,132042,2011426,14690530,35845,1924950,3171667,486436436,41453,1291525,4610469,6674010,36015,46767276,4421323,96956502,859940,151587,2689234,7008373,62688847,3491077000,90393575,835021,833210,40854,12985434,25263932,5361166,43828050,256029,1798610,18622003,14890566,15061416,389670,67647,16264482,39568908,110505666,11289175,488738,2110827,843246,53805400,103894,4407,1554328,13208032,154393088,502928,572672,1444492,2930677,192189521,22384226,132810,22117231,79738,90686,20298536,178525,10643940,594450,960133,596499,17265745,20735327,16701238,805469,2206525453,444303130,155153363,19557364,11114473,189994,18646922,143833244,1520942,383284874,266953,10057975,20918681,23667533,219980,8259275,3441284,11111066,2895716,5814699,1339097,4460668,3739158,74311,4545288,1374547,1800185,2787212,7472515,72600497,951656,5508885,1380685,4068530,2614619,223158993,2285120,65140,5492919,679171,4619,55386490,29502836,64549994,986684,32157,61227305,36104942,480351,11996668,15286920,7339299,116606863,4923,1862732,12145560,7086050,334682801,3748571,8809331,731182,9620499,88588023,170690206,117,57944950,28161953,7608371,16827486,186653122,26106436,7892,64297,122977,73434,453650,69338,259316,68205287,2930331,8534688,224370,7548308,14727569,66786,5754313,2996643,625956,9268826,38679717,129647782,3218712,105724178,40116590,21150858,505699,25875305,16935637,5060289,67606462,18871161,39392419,142635014,2013856,3400427,5374,203005,1580898,13245892,152543341,13040514,73907,26783,26406936,31668577,24922054,151248820,674388697,8841131,75690294,366638,37860994,266008174,18058,1262604,12792112,12222754
3/27/23,16501382,3072633,15267442,157029,24878127,24604,136512,115219256,2153341,174533,63681652,20453293,13857111,366355,3476633,356977981,381679,19287182,29629998,502307,4232541,132042,2011426,14690530,35845,1924950,3171667,486436436,41453,1291540,4610443,6674010,36051,46775339,4434183,96956502,859940,151600,2696362,7161957,62688847,3491077000,90401467,835021,833210,40854,12992664,25263932,5361133,43834188,256029,1798610,18622026,14989479,15061443,389734,67647,16265589,39569664,110804358,11289175,488738,2110867,843502,53810167,103894,4407,1554370,13208230,154394974,502935,572672,1444492,2930677,192191467,22384226,132810,22117428,79738,90686,20301536,178525,10644140,594567,960133,597791,17269172,20736395,16701238,805469,2206528035,444303130,155155748,19557364,11114580,189994,18647040,143834121,1520986,383307521,266953,10057975,20918681,23676845,219980,8259291,3442196,11111066,2895716,5814699,1339097,4460668,3739158,74312,4545264,1374547,1800289,2792146,7478973,72601052,951657,5527571,1380692,4068530,2614632,223158993,2285211,65140,5492919,679171,4619,55386609,29502836,64549994,986886,32157,61242609,36104942,480346,11997092,15289064,7339299,116606863,4923,1862732,12145560,7086050,334697836,3748571,8811485,731465,9621024,88608341,170690206,117,57946308,28162513,7608397,16827486,186680927,26106436,7892,64297,122977,73435,453652,69338,259668,68223293,2930363,8534688,224396,7566345,14727569,66795,5754313,2996643,625956,9274907,38684447,129647782,3233509,105730198,40116590,21297394,505699,25883781,16935625,5061587,67619849,18871161,39392419,142635014,2013954,3400589,5374,203014,1580898,13246016,152543341,13040514,73907,26783,26406936,31668577,24922054,151248820,674444701,8841053,75697540,366638,37860994,266012224,18058,1263681,12792112,12222754
3/28/23,16499153,3072889,15267442,157031,24888767,24604,136512,115231205,2153341,174539,63681652,20453741,13857111,366364,3476633,357089645,381680,19287182,29630137,502307,4232541,132042,2011426,14690530,35845,1924950,3171667,486436436,41453,1291555,4610512,6674010,36087,46783440,4447043,96956502,859940,151613,2703273,7315541,62688847,3491077000,90409359,835021,833210,40854,12999894,25263932,5361152,43843941,256029,1798610,18622129,15088181,15061470,389801,67647,16266696,39570420,111066216,11289175,488738,2110903,843771,53815078,103894,4407,1554396,13208410,154397589,502942,572672,1444492,2930677,192194925,22384226,132810,22117703,79738,90686,20304536,178525,10644340,594800,960133,599083,17272599,20737498,16701238,805469,2206539832,444303130,155158133,19557364,11114668,189994,18647156,143835205,1521008,383336017,266953,10057975,20918681,23686157,219980,8259320,3443339,11111066,2895716,5814699,1339097,4460668,3739158,74313,4545292,1374547,1800400,2797045,7485431,72601620,951658,5546257,1380692,4068530,2614645,223158993,2285302,65140,5492919,679171,4619,55386716,29502836,64549994,987073,32157,61259518,36104942,480360,11997565,15291208,7339299,116606863,4923,1862732,12145560,7086050,334717487,3748571,8813639,731748,9621549,88628664,170690206,117,57947878,28163050,7608423,16827486,186575672,26106436,7892,64297,122977,73436,453654,69338,260020,68241299,2930395,8534688,224422,7581376,14727569,66804,5754313,2996643,625956,9280988,38689177,129647782,3262069,105736218,40116590,21443930,505699,25892023,16935749,5062885,67632785,18871161,39392419,142635014,2014052,3400751,5374,203023,1580898,13246378,152543341,13040514,73907,26783,26406936,31668577,24922054,151248820,674501459,8841254,75704786,366638,37860994,266016274,18058,1264758,12792112,12222754
3/29/23,16503586,3073145,15267442,157033,24899760,24604,136512,115242432,2153341,174548,63681652,20454187,13857111,366373,3476633,357201309,381681,19287182,29630257,502307,4232541,132042,2011426,14690530,35845,1924950,3171667,486436436,41453,1291570,4610577,6674010,36123,46791578,4459903,96956502,859940,151626,2709967,7469125,62688847,3491077000,90417251,835021,833210,40854,13007124,25263932,5361170,43848694,256029,1798610,18622241,15186673,15061498,389872,67647,16267803,39571176,111291239,11289175,488738,2110969,844053,53820133,103894,4407,1554435,13208185,154399425,502949,572672,1444492,2930677,192198510,22384226,132810,22117893,79738,90686,20307536,178525,10644540,595150,960133,600375,17276026,20738527,16701238,805469,2206551999,444303130,155160518,19557364,11114733,189994,18647272,143836318,1521008,383359890,266953,10057975,20918681,23695469,219980,8259333,3444220,11111066,2895716,5814699,1339097,4460668,3739158,74314,4545315,1374547,1800517,2801910,7491889,72602145,951659,5564943,1380699,4068530,2614657,223158993,2285393,65140,5492919,679171,4619,55386812,29502836,64549994,987245,32157,61276427,36104942,480373,11998070,15293352,7339299,116606863,4923,1862732,12145560,7086050,334741753,3748571,8815793,732031,9622074,88650042,170690206,117,57951045,28163564,7608449,16827486,186590098,26106436,7892,64297,122977,73437,453656,69338,260372,68259305,2930427,8534688,224448,7593401,14727569,66813,5754313,2996643,625956,9287069,38693907,129647782,3304393,105733320,40116590,21590466,505699,25900031,16935994,5064183,67645033,18871161,39392419,142635014,2014150,3400913,5374,203032,1580898,13246506,152543341,13040514,73907,26783,26406936,31668577,24922054,151248820,674559267,8841522,75712032,366638,37860994,266020324,18058,1265835,12792112,12222754
3/30/23,16510057,3073401,15267442,157035,24911107,24604,136512,115255302,2153341,174551,63681652,20454632,13857111,366382,3476633,357477920,381682,19287182,29630430,502307,4232541,132042,2011426,14690530,35845,1924950,3171667,486436436,41453,1291585,4610652,6674010,36159,46799754,4472763,96956502,859940,151639,2716444,7622709,62688847,3491077000,90425143,835021,833210,40854,13014354,25263932,5361188,43858860,256029,1798610,18622421,15284954,15061526,389946,67647,16269696,39571932,111479428,11289175,488738,2111079,844348,53825332,103894,4407,1554486,13208342,154401785,502956,572672,1444492,2930677,192203395,22384226,132810,22118246,79738,90686,20310536,178525,10644740,595617,960133,601667,17279453,20740039,16701238,805469,2206565971,444303130,155162903,19557364,11114789,189994,18647532,143837318,1521008,383380902,266953,10057975,20918681,23704781,219980,8259346,3445273,11111066,2895716,5814699,1339097,4460668,3739158,74315,4545338,1374547,1800640,2806740,7498347,72602851,951660,5583629,1380707,4068530,2614669,223158993,2285484,65140,5492919,679171,4619,55386896,29502836,64549994,987402,32157,61293336,36104942,480385,11998689,15295496,7339299,116606863,4923,1862732,12145560,7086050,334770635,3748571,8817947,732314,9622599,88668609,170690206,117,57957606,28164055,7608475,16827486,186598046,26106436,7892,64297,122977,73438,453658,69338,260724,68277311,2930459,8534688,224474,7602420,14727569,66822,5754313,2996643,625956,9293150,38698637,129647782,3360480,105738820,40116590,21737002,505699,25907806,16936169,5065481,67656924,18871161,39392419,142635014,2014248,3401075,5374,203041,1580898,13246628,152543341,13040514,73907,26783,26406936,31668577,24922054,151248820,674615703,8841764,75719278,366638,37860994,265980213,18058,1266912,12792112,12222754
3/31/23,16518565,3073657,15267442,157037,24922808,24604,136512,115267537,2153341,174566,63681652,20455040,13857111,366391,3476633,357588154,381690,19287182,29630642,502310,4232541,132042,2011426,14690530,35845,1924950,3171667,486436436,41453,1291600,4610701,6674010,36195,46808756,4485623,96956502,859940,151661,2722704,7776293,62688847,3491077000,90433035,835021,833210,40854,13036737,25263932,5361205,43862866,256029,1798610,18622639,15383024,15061561,390023,67647,16270737,39564195,111630782,11289175,488738,2111113,844655,53830674,103894,4407,1554550,13208494,154404870,502963,572672,1444492,2930677,192209132,22384226,132810,22118472,79738,90686,20315679,178525,10644940,596200,960133,606148,17268919,20741364,16701238,805469,2206573347,444303130,155165288,19557364,11114899,189994,18647644,143838047,1520542,383419107,266953,10057975,20918681,23714093,219980,8259360,3446396,11111066,2895716,5814699,1339097,4460668,3739158,74316,4545396,1374547,1800896,2811536,7504805,72603623,951661,5602315,1380715,4068530,2614680,223158993,2285575,65140,5492919,679171,4619,55386969,29502836,64549994,987544,32157,61310245,36104942,480396,11999482,15295641,7339299,116606863,4923,1862732,12145560,7086050,334804133,3748571,8820101,732597,9621361,88685214,170690206,117,57959248,28164041,7608500,16827486,186606418,26106436,7892,64297,122977,73435,453660,69338,261076,68295317,2930491,8534688,224500,7608432,14727569,66829,5754313,2996643,625956,9299231,38703367,129647782,3430330,105743800,40116590,21883538,505699,25915347,16936421,5066779,67667582,18871161,39392419,142635014,2014346,3401237,5374,203050,1580898,13246744,152543341,13040514,73907,26783,26406936,31668577,24922054,151248820,674674587,8841960,75726524,366638,37860994,265984692,18058,1267989,12792112,12222754
4/1/23,16529111,3073913,15267442,157039,24934863,24604,136512,115269851,2153341,174572,63681652,20455453,13857111,366400,3476633,357696958,381691,19287182,29630676,502367,4232541,132042,2011426,14690530,35845,1924950,3171667,486436436,41453,1291615,4610705,6674010,36231,46816188,4498483,96956502,859940,151673,2728747,7929877,62688847,3491077000,90440927,835021,833210,40854,13043548,25263932,5361222,43864739,256029,1798610,18622657,15480883,15061587,390104,67647,16271712,39564195,111745302,11289175,488738,2111131,844975,53836160,103894,4407,1554626,13208641,154406204,502970,572672,1444492,2930677,192210171,22384226,132810,22118500,79738,90686,20318458,178525,10645140,596900,960133,607299,17268919,20743063,16701238,805469,2206582172,444303130,155167673,19557364,11114993,189994,18647750,143838175,1520581,383436594,266953,10057975,20918681,23723405,219980,8259374,3446717,11111066,2895716,5814699,1339097,4460668,3739158,74317,4545418,1374547,1801033,2816297,7511263,72604057,951662,5621001,1380724,4068530,2614691,223158993,2285666,65140,5492919,679171,4619,55387031,29502836,64549994,987671,32157,61327154,36104942,480406,12009409,15297650,7339299,116606863,4923,1862732,12145560,7086050,334842246,3748571,8822255,732880,9621985,88703090,170690206,117,57959642,28164470,7608525,16827486,186615214,26106436,7892,64297,122977,73436,453662,69338,261428,68313323,2930523,8534688,224526,7611438,14727569,66829,5754313,2996643,625956,9305312,38708097,129647782,3513943,105748259,40116590,22030074,505699,25922654,16936482,5068077,67678240,18871161,39392419,142635014,2014444,3401399,5374,203059,1580898,13246853,152543341,13040514,73907,26783,26406936,31668577,24922054,151248820,674696382,8842123,75733770,366638,37860994,265989600,18058,1269066,12792112,12222754
4/2/23,16586584,3074169,15267442,157041,24954699,24604,136512,115270665,2153341,174578,63681652,20455836,13857111,366409,3476633,357782875,381692,19287182,29630798,502482,4232541,132042,2011426,14690530,35845,1924950,3171667,486436436,41453,1291630,4610752,6674010,36281,46822839,4548943,96956502,859940,151685,2734573,8543941,62688847,3491077000,90448819,835021,833210,40854,13049941,25263932,5361238,43864769,256029,1798610,18622661,15574105,15061611,390259,67647,16272621,39564195,111049462,11289175,488738,2111133,845308,53841790,103894,4407,1554715,13208783,154406301,502977,572672,1444492,2930677,192210691,22384226,132810,22118504,79738,90686,20321017,178525,10645240,600165,960133,608309,17268919,20743808,16701238,805469,2206584467,444303130,155170058,19557364,11115013,189994,18647625,143838180,1520659,383439074,266953,10057975,20918681,23750431,219980,8259373,3447198,11111066,2895716,5814699,1339097,4460668,3739158,74318,4545439,1374547,1801183,2820301,7517721,72604382,951663,5639687,1380733,4068530,2614701,223158993,2285757,65140,5492919,679171,4619,55386841,29457535,64549994,987464,32157,61344063,36104942,480416,12013094,15299523,7339299,116606863,4923,1862732,12145560,7086050,334981904,3748571,8824409,733163,9622708,88709963,170690206,117,57959770,28164861,7608548,16827486,186624433,26106436,7892,64297,122977,73437,453664,69338,262761,68331329,2930555,8534688,224552,7611438,14727569,66829,5754313,2996643,625956,9311393,38711609,129647782,3900346,105752198,40116590,22598737,505699,25924817,16936623,5069375,67688898,18871161,39392419,142635014,2014542,3401991,5374,203068,1580898,13246956,152543341,13040514,73907,26783,26406936,31668577,24922054,151248820,674708566,8842271,75741016,366638,37860994,265994937,18058,1270143,12792112,12222754
